item_id,order_id,product_id,quantity,unit_price,discount_pct,final_price,line_total,cost_total
ITEM0009087103,ORD0009087,PROD0104,3,727.13,0.05,690.77,2072.31,911.34
ITEM0009087120,ORD0009087,PROD0121,1,924.56,0.05,878.33,878.33,558.03
ITEM0009088094,ORD0009088,PROD0095,4,1855.24,0.15,1576.95,6307.8,2309.64
ITEM0009088033,ORD0009088,PROD0034,3,507.48,0.15,431.36,1294.08,492.78
ITEM0009089051,ORD0009089,PROD0052,5,647.34,0.0,647.34,3236.7,1502.5
ITEM0009090014,ORD0009090,PROD0015,5,140.73,0.0,140.73,703.65,466.35
ITEM0009090062,ORD0009090,PROD0063,3,364.34,0.0,364.34,1093.02,324.6
ITEM0009091052,ORD0009091,PROD0053,5,646.04,0.0,646.04,3230.2,2086.45
ITEM0009091108,ORD0009091,PROD0109,2,572.16,0.0,572.16,1144.32,911.42
ITEM0009091114,ORD0009091,PROD0115,1,1436.45,0.0,1436.45,1436.45,495.04
ITEM0009091146,ORD0009091,PROD0147,1,1147.03,0.0,1147.03,1147.03,584.29
ITEM0009091002,ORD0009091,PROD0003,2,965.88,0.0,965.88,1931.76,672.88
ITEM0009092037,ORD0009092,PROD0038,4,260.52,0.05,247.49,989.96,661.4
ITEM0009093005,ORD0009093,PROD0006,1,994.05,0.15,844.94,844.94,336.61
ITEM0009093100,ORD0009093,PROD0101,4,728.41,0.15,619.15,2476.6,1065.68
ITEM0009093103,ORD0009093,PROD0104,4,727.13,0.15,618.06,2472.24,1215.12
ITEM0009093060,ORD0009093,PROD0061,5,289.72,0.15,246.26,1231.3,534.6
ITEM0009093130,ORD0009093,PROD0131,1,2394.48,0.15,2035.31,2035.31,785.62
ITEM0009094019,ORD0009094,PROD0020,5,1807.57,0.1,1626.81,8134.05,3096.5
ITEM0009095097,ORD0009095,PROD0098,1,2065.19,0.05,1961.93,1961.93,798.1
ITEM0009095125,ORD0009095,PROD0126,2,1001.16,0.05,951.1,1902.2,1588.36
ITEM0009096134,ORD0009096,PROD0135,2,273.83,0.15,232.76,465.52,176.64
ITEM0009096034,ORD0009096,PROD0035,4,757.68,0.15,644.03,2576.12,1854.4
ITEM0009097074,ORD0009097,PROD0075,5,433.01,0.0,433.01,2165.05,1720.4
ITEM0009097041,ORD0009097,PROD0042,1,1834.5,0.0,1834.5,1834.5,775.55
ITEM0009097080,ORD0009097,PROD0081,5,635.8,0.0,635.8,3179.0,940.95
ITEM0009097141,ORD0009097,PROD0142,1,1191.56,0.0,1191.56,1191.56,433.02
ITEM0009097055,ORD0009097,PROD0056,4,63.12,0.0,63.12,252.48,110.64
ITEM0009098118,ORD0009098,PROD0119,3,380.98,0.05,361.93,1085.79,784.77
ITEM0009098020,ORD0009098,PROD0021,5,730.03,0.05,693.53,3467.65,1856.7
ITEM0009099041,ORD0009099,PROD0042,3,1834.5,0.1,1651.05,4953.15,2326.65
ITEM0009100078,ORD0009100,PROD0079,2,224.63,0.05,213.4,426.8,362.76
ITEM0009101145,ORD0009101,PROD0146,4,2155.57,0.0,2155.57,8622.28,2480.48
ITEM0009102091,ORD0009102,PROD0092,1,707.01,0.05,671.66,671.66,265.34
ITEM0009102046,ORD0009102,PROD0047,3,1473.13,0.05,1399.47,4198.41,2010.15
ITEM0009103000,ORD0009103,PROD0001,1,199.5,0.05,189.52,189.52,127.91
ITEM0009104065,ORD0009104,PROD0066,4,1133.93,0.0,1133.93,4535.72,1898.68
ITEM0009104020,ORD0009104,PROD0021,2,730.03,0.0,730.03,1460.06,742.68
ITEM0009105036,ORD0009105,PROD0037,1,1492.14,0.1,1342.93,1342.93,763.96
ITEM0009105077,ORD0009105,PROD0078,1,463.46,0.1,417.11,417.11,150.18
ITEM0009105049,ORD0009105,PROD0050,3,678.16,0.1,610.34,1831.02,1361.52
ITEM0009105130,ORD0009105,PROD0131,4,2394.48,0.1,2155.03,8620.12,3142.48
ITEM0009106106,ORD0009106,PROD0107,4,1192.74,0.05,1133.1,4532.4,2386.92
ITEM0009106028,ORD0009106,PROD0029,4,503.79,0.05,478.6,1914.4,900.44
ITEM0009106114,ORD0009106,PROD0115,1,1436.45,0.05,1364.63,1364.63,495.04
ITEM0009107109,ORD0009107,PROD0110,3,1848.39,0.0,1848.39,5545.17,1927.53
ITEM0009107127,ORD0009107,PROD0128,5,2448.56,0.0,2448.56,12242.8,3859.25
ITEM0009107103,ORD0009107,PROD0104,1,727.13,0.0,727.13,727.13,303.78
ITEM0009108073,ORD0009108,PROD0074,5,258.99,0.0,258.99,1294.95,408.6
ITEM0009109023,ORD0009109,PROD0024,2,39.44,0.1,35.5,71.0,35.76
ITEM0009109079,ORD0009109,PROD0080,3,1095.16,0.1,985.64,2956.92,1357.47
ITEM0009109019,ORD0009109,PROD0020,4,1807.57,0.1,1626.81,6507.24,2477.2
ITEM0009109016,ORD0009109,PROD0017,5,997.27,0.1,897.54,4487.7,2258.3
ITEM0009110052,ORD0009110,PROD0053,5,646.04,0.05,613.74,3068.7,2086.45
ITEM0009110122,ORD0009110,PROD0123,1,1063.44,0.05,1010.27,1010.27,320.42
ITEM0009111070,ORD0009111,PROD0071,4,1656.86,0.1,1491.17,5964.68,3107.08
ITEM0009111013,ORD0009111,PROD0014,2,98.63,0.1,88.77,177.54,99.22
ITEM0009112132,ORD0009112,PROD0133,5,355.67,0.05,337.89,1689.45,559.6
ITEM0009112111,ORD0009112,PROD0112,5,1284.78,0.05,1220.54,6102.7,1846.35
ITEM0009113059,ORD0009113,PROD0060,5,779.26,0.0,779.26,3896.3,3242.45
ITEM0009113050,ORD0009113,PROD0051,2,92.57,0.0,92.57,185.14,72.0
ITEM0009114060,ORD0009114,PROD0061,5,289.72,0.05,275.23,1376.15,534.6
ITEM0009114110,ORD0009114,PROD0111,3,975.42,0.05,926.65,2779.95,855.42
ITEM0009114140,ORD0009114,PROD0141,1,1902.6,0.05,1807.47,1807.47,564.85
ITEM0009114045,ORD0009114,PROD0046,2,1156.23,0.05,1098.42,2196.84,677.82
ITEM0009115055,ORD0009115,PROD0056,4,63.12,0.1,56.81,227.24,110.64
ITEM0009115076,ORD0009115,PROD0077,5,901.97,0.1,811.77,4058.85,1823.95
ITEM0009116040,ORD0009116,PROD0041,5,539.28,0.0,539.28,2696.4,1611.75
ITEM0009116004,ORD0009116,PROD0005,4,1278.86,0.0,1278.86,5115.44,2656.96
ITEM0009117033,ORD0009117,PROD0034,1,507.48,0.15,431.36,431.36,164.26
ITEM0009117106,ORD0009117,PROD0107,2,1192.74,0.15,1013.83,2027.66,1193.46
ITEM0009117026,ORD0009117,PROD0027,2,2013.38,0.15,1711.37,3422.74,1279.76
ITEM0009117070,ORD0009117,PROD0071,4,1656.86,0.15,1408.33,5633.32,3107.08
ITEM0009117020,ORD0009117,PROD0021,2,730.03,0.15,620.53,1241.06,742.68
ITEM0009118013,ORD0009118,PROD0014,4,98.63,0.0,98.63,394.52,198.44
ITEM0009119088,ORD0009119,PROD0089,2,865.65,0.1,779.08,1558.16,676.22
ITEM0009120040,ORD0009120,PROD0041,1,539.28,0.05,512.32,512.32,322.35
ITEM0009120102,ORD0009120,PROD0103,3,768.74,0.05,730.3,2190.9,1602.51
ITEM0009120094,ORD0009120,PROD0095,4,1855.24,0.05,1762.48,7049.92,2309.64
ITEM0009121145,ORD0009121,PROD0146,5,2155.57,0.0,2155.57,10777.85,3100.6
ITEM0009121089,ORD0009121,PROD0090,3,1414.78,0.0,1414.78,4244.34,2312.61
ITEM0009122052,ORD0009122,PROD0053,2,646.04,0.05,613.74,1227.48,834.58
ITEM0009122073,ORD0009122,PROD0074,4,258.99,0.05,246.04,984.16,326.88
ITEM0009122130,ORD0009122,PROD0131,3,2394.48,0.05,2274.76,6824.28,2356.86
ITEM0009123123,ORD0009123,PROD0124,2,2131.0,0.0,2131.0,4262.0,1403.58
ITEM0009124007,ORD0009124,PROD0008,4,949.0,0.1,854.1,3416.4,2259.8
ITEM0009125146,ORD0009125,PROD0147,2,1147.03,0.0,1147.03,2294.06,1168.58
ITEM0009125130,ORD0009125,PROD0131,2,2394.48,0.0,2394.48,4788.96,1571.24
ITEM0009126106,ORD0009126,PROD0107,4,1192.74,0.15,1013.83,4055.32,2386.92
ITEM0009127126,ORD0009127,PROD0127,1,343.97,0.15,292.37,292.37,200.05
ITEM0009127142,ORD0009127,PROD0143,3,873.41,0.15,742.4,2227.2,1226.46
ITEM0009127045,ORD0009127,PROD0046,1,1156.23,0.15,982.8,982.8,338.91
ITEM0009127104,ORD0009127,PROD0105,3,1798.04,0.15,1528.33,4584.99,2014.11
ITEM0009127084,ORD0009127,PROD0085,5,2532.05,0.15,2152.24,10761.2,3888.75
ITEM0009128026,ORD0009128,PROD0027,3,2013.38,0.05,1912.71,5738.13,1919.64
ITEM0009128027,ORD0009128,PROD0028,4,855.4,0.05,812.63,3250.52,2087.56
ITEM0009129044,ORD0009129,PROD0045,4,912.46,0.05,866.84,3467.36,1539.96
ITEM0009130052,ORD0009130,PROD0053,4,646.04,0.0,646.04,2584.16,1669.16
ITEM0009130138,ORD0009130,PROD0139,3,762.92,0.0,762.92,2288.76,1699.56
ITEM0009130120,ORD0009130,PROD0121,1,924.56,0.0,924.56,924.56,558.03
ITEM0009130078,ORD0009130,PROD0079,4,224.63,0.0,224.63,898.52,725.52
ITEM0009131053,ORD0009131,PROD0054,2,799.83,0.05,759.84,1519.68,1260.62
ITEM0009132025,ORD0009132,PROD0026,5,1472.3,0.0,1472.3,7361.5,2944.35
ITEM0009133085,ORD0009133,PROD0086,1,334.12,0.0,334.12,334.12,243.49
ITEM0009134109,ORD0009134,PROD0110,3,1848.39,0.0,1848.39,5545.17,1927.53
ITEM0009134131,ORD0009134,PROD0132,3,1288.83,0.0,1288.83,3866.49,2222.34
ITEM0009135110,ORD0009135,PROD0111,2,975.42,0.0,975.42,1950.84,570.28
ITEM0009135126,ORD0009135,PROD0127,2,343.97,0.0,343.97,687.94,400.1
ITEM0009135042,ORD0009135,PROD0043,1,895.69,0.0,895.69,895.69,606.5
ITEM0009136103,ORD0009136,PROD0104,5,727.13,0.0,727.13,3635.65,1518.9
ITEM0009136087,ORD0009136,PROD0088,1,368.86,0.0,368.86,368.86,119.31
ITEM0009137040,ORD0009137,PROD0041,1,539.28,0.0,539.28,539.28,322.35
ITEM0009137116,ORD0009137,PROD0117,3,318.31,0.0,318.31,954.93,459.06
ITEM0009138093,ORD0009138,PROD0094,2,1337.17,0.2,1069.74,2139.48,1191.22
ITEM0009138144,ORD0009138,PROD0145,3,1192.33,0.2,953.86,2861.58,1479.03
ITEM0009138128,ORD0009138,PROD0129,2,1110.97,0.2,888.78,1777.56,886.44
ITEM0009139085,ORD0009139,PROD0086,5,334.12,0.05,317.41,1587.05,1217.45
ITEM0009139146,ORD0009139,PROD0147,2,1147.03,0.05,1089.68,2179.36,1168.58
ITEM0009139084,ORD0009139,PROD0085,1,2532.05,0.05,2405.45,2405.45,777.75
ITEM0009140057,ORD0009140,PROD0058,3,483.17,0.0,483.17,1449.51,846.57
ITEM0009141043,ORD0009141,PROD0044,1,1715.88,0.1,1544.29,1544.29,796.31
ITEM0009141090,ORD0009141,PROD0091,5,1170.84,0.1,1053.76,5268.8,3778.75
ITEM0009142023,ORD0009142,PROD0024,3,39.44,0.15,33.52,100.56,53.64
ITEM0009142084,ORD0009142,PROD0085,4,2532.05,0.15,2152.24,8608.96,3111.0
ITEM0009142138,ORD0009142,PROD0139,3,762.92,0.15,648.48,1945.44,1699.56
ITEM0009142017,ORD0009142,PROD0018,3,513.98,0.15,436.88,1310.64,636.81
ITEM0009143052,ORD0009143,PROD0053,1,646.04,0.0,646.04,646.04,417.29
ITEM0009144003,ORD0009144,PROD0004,4,1301.7,0.1,1171.53,4686.12,2742.84
ITEM0009145106,ORD0009145,PROD0107,4,1192.74,0.0,1192.74,4770.96,2386.92
ITEM0009146014,ORD0009146,PROD0015,2,140.73,0.1,126.66,253.32,186.54
ITEM0009146066,ORD0009146,PROD0067,5,926.45,0.1,833.8,4169.0,1702.55
ITEM0009147059,ORD0009147,PROD0060,1,779.26,0.0,779.26,779.26,648.49
ITEM0009147038,ORD0009147,PROD0039,3,781.67,0.0,781.67,2345.01,1857.03
ITEM0009147102,ORD0009147,PROD0103,2,768.74,0.0,768.74,1537.48,1068.34
ITEM0009147105,ORD0009147,PROD0106,3,493.42,0.0,493.42,1480.26,584.1
ITEM0009147036,ORD0009147,PROD0037,4,1492.14,0.0,1492.14,5968.56,3055.84
ITEM0009148060,ORD0009148,PROD0061,5,289.72,0.05,275.23,1376.15,534.6
ITEM0009149027,ORD0009149,PROD0028,4,855.4,0.05,812.63,3250.52,2087.56
ITEM0009149098,ORD0009149,PROD0099,4,1591.13,0.05,1511.57,6046.28,2722.88
ITEM0009149143,ORD0009149,PROD0144,1,27.04,0.05,25.69,25.69,10.39
ITEM0009150074,ORD0009150,PROD0075,1,433.01,0.1,389.71,389.71,344.08
ITEM0009151035,ORD0009151,PROD0036,2,66.81,0.05,63.47,126.94,51.7
ITEM0009151067,ORD0009151,PROD0068,3,1822.5,0.05,1731.38,5194.14,1798.83
ITEM0009151008,ORD0009151,PROD0009,1,787.6,0.05,748.22,748.22,260.87
ITEM0009151068,ORD0009151,PROD0069,3,43.59,0.05,41.41,124.23,49.17
ITEM0009152084,ORD0009152,PROD0085,2,2532.05,0.0,2532.05,5064.1,1555.5
ITEM0009153087,ORD0009153,PROD0088,5,368.86,0.0,368.86,1844.3,596.55
ITEM0009153110,ORD0009153,PROD0111,5,975.42,0.0,975.42,4877.1,1425.7
ITEM0009153003,ORD0009153,PROD0004,3,1301.7,0.0,1301.7,3905.1,2057.13
ITEM0009154052,ORD0009154,PROD0053,4,646.04,0.05,613.74,2454.96,1669.16
ITEM0009155075,ORD0009155,PROD0076,4,981.83,0.05,932.74,3730.96,2659.64
ITEM0009156132,ORD0009156,PROD0133,1,355.67,0.0,355.67,355.67,111.92
ITEM0009156092,ORD0009156,PROD0093,1,1152.49,0.0,1152.49,1152.49,504.69
ITEM0009156085,ORD0009156,PROD0086,5,334.12,0.0,334.12,1670.6,1217.45
ITEM0009156053,ORD0009156,PROD0054,5,799.83,0.0,799.83,3999.15,3151.55
ITEM0009156005,ORD0009156,PROD0006,2,994.05,0.0,994.05,1988.1,673.22
ITEM0009157086,ORD0009157,PROD0087,3,1509.16,0.05,1433.7,4301.1,1764.3
ITEM0009157131,ORD0009157,PROD0132,1,1288.83,0.05,1224.39,1224.39,740.78
ITEM0009157076,ORD0009157,PROD0077,4,901.97,0.05,856.87,3427.48,1459.16
ITEM0009157094,ORD0009157,PROD0095,1,1855.24,0.05,1762.48,1762.48,577.41
ITEM0009158053,ORD0009158,PROD0054,2,799.83,0.2,639.86,1279.72,1260.62
ITEM0009158134,ORD0009158,PROD0135,2,273.83,0.2,219.06,438.12,176.64
ITEM0009159088,ORD0009159,PROD0089,4,865.65,0.2,692.52,2770.08,1352.44
ITEM0009159090,ORD0009159,PROD0091,1,1170.84,0.2,936.67,936.67,755.75
ITEM0009159065,ORD0009159,PROD0066,4,1133.93,0.2,907.14,3628.56,1898.68
ITEM0009160140,ORD0009160,PROD0141,1,1902.6,0.05,1807.47,1807.47,564.85
ITEM0009160026,ORD0009160,PROD0027,1,2013.38,0.05,1912.71,1912.71,639.88
ITEM0009161015,ORD0009161,PROD0016,4,517.31,0.0,517.31,2069.24,1335.8
ITEM0009162044,ORD0009162,PROD0045,1,912.46,0.15,775.59,775.59,384.99
ITEM0009163113,ORD0009163,PROD0114,4,998.72,0.05,948.78,3795.12,2503.48
ITEM0009164113,ORD0009164,PROD0114,4,998.72,0.05,948.78,3795.12,2503.48
ITEM0009164110,ORD0009164,PROD0111,1,975.42,0.05,926.65,926.65,285.14
ITEM0009164096,ORD0009164,PROD0097,3,1608.5,0.05,1528.07,4584.21,2079.24
ITEM0009165036,ORD0009165,PROD0037,1,1492.14,0.1,1342.93,1342.93,763.96
ITEM0009165011,ORD0009165,PROD0012,4,2573.2,0.1,2315.88,9263.52,3047.52
ITEM0009166096,ORD0009166,PROD0097,1,1608.5,0.05,1528.07,1528.07,693.08
ITEM0009167108,ORD0009167,PROD0109,4,572.16,0.0,572.16,2288.64,1822.84
ITEM0009168048,ORD0009168,PROD0049,4,1909.55,0.05,1814.07,7256.28,2340.24
ITEM0009169051,ORD0009169,PROD0052,1,647.34,0.0,647.34,647.34,300.5
ITEM0009170107,ORD0009170,PROD0108,2,1414.25,0.0,1414.25,2828.5,841.2
ITEM0009171068,ORD0009171,PROD0069,1,43.59,0.0,43.59,43.59,16.39
ITEM0009171064,ORD0009171,PROD0065,2,412.32,0.0,412.32,824.64,303.56
ITEM0009172127,ORD0009172,PROD0128,1,2448.56,0.05,2326.13,2326.13,771.85
ITEM0009172101,ORD0009172,PROD0102,1,1324.98,0.05,1258.73,1258.73,571.91
ITEM0009173044,ORD0009173,PROD0045,5,912.46,0.0,912.46,4562.3,1924.95
ITEM0009174131,ORD0009174,PROD0132,1,1288.83,0.0,1288.83,1288.83,740.78
ITEM0009174145,ORD0009174,PROD0146,2,2155.57,0.0,2155.57,4311.14,1240.24
ITEM0009174077,ORD0009174,PROD0078,4,463.46,0.0,463.46,1853.84,600.72
ITEM0009174140,ORD0009174,PROD0141,2,1902.6,0.0,1902.6,3805.2,1129.7
ITEM0009175039,ORD0009175,PROD0040,1,80.55,0.05,76.52,76.52,25.21
ITEM0009175104,ORD0009175,PROD0105,5,1798.04,0.05,1708.14,8540.7,3356.85
ITEM0009176027,ORD0009176,PROD0028,4,855.4,0.1,769.86,3079.44,2087.56
ITEM0009176132,ORD0009176,PROD0133,4,355.67,0.1,320.1,1280.4,447.68
ITEM0009177055,ORD0009177,PROD0056,3,63.12,0.05,59.96,179.88,82.98
ITEM0009178056,ORD0009178,PROD0057,4,785.18,0.05,745.92,2983.68,1218.96
ITEM0009178034,ORD0009178,PROD0035,4,757.68,0.05,719.8,2879.2,1854.4
ITEM0009178053,ORD0009178,PROD0054,5,799.83,0.05,759.84,3799.2,3151.55
ITEM0009178117,ORD0009178,PROD0118,2,602.3,0.05,572.18,1144.36,545.84
ITEM0009179071,ORD0009179,PROD0072,1,1033.36,0.05,981.69,981.69,354.69
ITEM0009179098,ORD0009179,PROD0099,1,1591.13,0.05,1511.57,1511.57,680.72
ITEM0009179030,ORD0009179,PROD0031,4,2463.62,0.05,2340.44,9361.76,3036.24
ITEM0009180117,ORD0009180,PROD0118,2,602.3,0.05,572.18,1144.36,545.84
ITEM0009181129,ORD0009181,PROD0130,4,814.35,0.05,773.63,3094.52,1290.8
ITEM0009181144,ORD0009181,PROD0145,1,1192.33,0.05,1132.71,1132.71,493.01
ITEM0009182064,ORD0009182,PROD0065,5,412.32,0.1,371.09,1855.45,758.9
ITEM0009182141,ORD0009182,PROD0142,3,1191.56,0.1,1072.4,3217.2,1299.06
ITEM0009182055,ORD0009182,PROD0056,2,63.12,0.1,56.81,113.62,55.32
ITEM0009182113,ORD0009182,PROD0114,2,998.72,0.1,898.85,1797.7,1251.74
ITEM0009183094,ORD0009183,PROD0095,2,1855.24,0.05,1762.48,3524.96,1154.82
ITEM0009183001,ORD0009183,PROD0002,3,765.17,0.05,726.91,2180.73,1470.15
ITEM0009183058,ORD0009183,PROD0059,4,806.32,0.05,766.0,3064.0,1496.88
ITEM0009184024,ORD0009184,PROD0025,2,646.45,0.05,614.13,1228.26,530.04
ITEM0009184100,ORD0009184,PROD0101,1,728.41,0.05,691.99,691.99,266.42
ITEM0009184072,ORD0009184,PROD0073,3,303.83,0.05,288.64,865.92,459.36
ITEM0009184097,ORD0009184,PROD0098,4,2065.19,0.05,1961.93,7847.72,3192.4
ITEM0009184046,ORD0009184,PROD0047,1,1473.13,0.05,1399.47,1399.47,670.05
ITEM0009185093,ORD0009185,PROD0094,2,1337.17,0.1,1203.45,2406.9,1191.22
ITEM0009186019,ORD0009186,PROD0020,1,1807.57,0.0,1807.57,1807.57,619.3
ITEM0009186024,ORD0009186,PROD0025,2,646.45,0.0,646.45,1292.9,530.04
ITEM0009187136,ORD0009187,PROD0137,3,124.08,0.0,124.08,372.24,141.9
ITEM0009187036,ORD0009187,PROD0037,2,1492.14,0.0,1492.14,2984.28,1527.92
ITEM0009188136,ORD0009188,PROD0137,3,124.08,0.05,117.88,353.64,141.9
ITEM0009188068,ORD0009188,PROD0069,2,43.59,0.05,41.41,82.82,32.78
ITEM0009188013,ORD0009188,PROD0014,1,98.63,0.05,93.7,93.7,49.61
ITEM0009188001,ORD0009188,PROD0002,4,765.17,0.05,726.91,2907.64,1960.2
ITEM0009188034,ORD0009188,PROD0035,3,757.68,0.05,719.8,2159.4,1390.8
ITEM0009189134,ORD0009189,PROD0135,2,273.83,0.05,260.14,520.28,176.64
ITEM0009189065,ORD0009189,PROD0066,3,1133.93,0.05,1077.23,3231.69,1424.01
ITEM0009190060,ORD0009190,PROD0061,1,289.72,0.1,260.75,260.75,106.92
ITEM0009190137,ORD0009190,PROD0138,3,50.39,0.1,45.35,136.05,67.74
ITEM0009190141,ORD0009190,PROD0142,2,1191.56,0.1,1072.4,2144.8,866.04
ITEM0009191080,ORD0009191,PROD0081,5,635.8,0.05,604.01,3020.05,940.95
ITEM0009191029,ORD0009191,PROD0030,5,1030.47,0.05,978.95,4894.75,2600.15
ITEM0009192042,ORD0009192,PROD0043,4,895.69,0.1,806.12,3224.48,2426.0
ITEM0009192056,ORD0009192,PROD0057,4,785.18,0.1,706.66,2826.64,1218.96
ITEM0009192132,ORD0009192,PROD0133,5,355.67,0.1,320.1,1600.5,559.6
ITEM0009192136,ORD0009192,PROD0137,2,124.08,0.1,111.67,223.34,94.6
ITEM0009192115,ORD0009192,PROD0116,5,1030.33,0.1,927.3,4636.5,3658.85
ITEM0009193084,ORD0009193,PROD0085,1,2532.05,0.05,2405.45,2405.45,777.75
ITEM0009193019,ORD0009193,PROD0020,3,1807.57,0.05,1717.19,5151.57,1857.9
ITEM0009193116,ORD0009193,PROD0117,5,318.31,0.05,302.39,1511.95,765.1
ITEM0009193001,ORD0009193,PROD0002,2,765.17,0.05,726.91,1453.82,980.1
ITEM0009193145,ORD0009193,PROD0146,1,2155.57,0.05,2047.79,2047.79,620.12
ITEM0009194135,ORD0009194,PROD0136,1,1281.1,0.05,1217.04,1217.04,517.75
ITEM0009194091,ORD0009194,PROD0092,4,707.01,0.05,671.66,2686.64,1061.36
ITEM0009195017,ORD0009195,PROD0018,2,513.98,0.1,462.58,925.16,424.54
ITEM0009195083,ORD0009195,PROD0084,2,150.5,0.1,135.45,270.9,87.78
ITEM0009195126,ORD0009195,PROD0127,1,343.97,0.1,309.57,309.57,200.05
ITEM0009196043,ORD0009196,PROD0044,1,1715.88,0.0,1715.88,1715.88,796.31
ITEM0009196031,ORD0009196,PROD0032,2,824.92,0.0,824.92,1649.84,1326.88
ITEM0009197025,ORD0009197,PROD0026,3,1472.3,0.05,1398.68,4196.04,1766.61
ITEM0009197141,ORD0009197,PROD0142,5,1191.56,0.05,1131.98,5659.9,2165.1
ITEM0009198115,ORD0009198,PROD0116,5,1030.33,0.0,1030.33,5151.65,3658.85
ITEM0009199056,ORD0009199,PROD0057,2,785.18,0.0,785.18,1570.36,609.48
ITEM0009200056,ORD0009200,PROD0057,3,785.18,0.1,706.66,2119.98,914.22
ITEM0009200120,ORD0009200,PROD0121,1,924.56,0.1,832.1,832.1,558.03
ITEM0009200053,ORD0009200,PROD0054,1,799.83,0.1,719.85,719.85,630.31
ITEM0009201053,ORD0009201,PROD0054,3,799.83,0.15,679.86,2039.58,1890.93
ITEM0009201107,ORD0009201,PROD0108,2,1414.25,0.15,1202.11,2404.22,841.2
ITEM0009202068,ORD0009202,PROD0069,3,43.59,0.15,37.05,111.15,49.17
ITEM0009203148,ORD0009203,PROD0149,1,1099.89,0.0,1099.89,1099.89,678.58
ITEM0009203053,ORD0009203,PROD0054,3,799.83,0.0,799.83,2399.49,1890.93
ITEM0009204019,ORD0009204,PROD0020,2,1807.57,0.0,1807.57,3615.14,1238.6
ITEM0009205010,ORD0009205,PROD0011,3,386.39,0.1,347.75,1043.25,594.87
ITEM0009205043,ORD0009205,PROD0044,2,1715.88,0.1,1544.29,3088.58,1592.62
ITEM0009205092,ORD0009205,PROD0093,1,1152.49,0.1,1037.24,1037.24,504.69
ITEM0009206087,ORD0009206,PROD0088,4,368.86,0.0,368.86,1475.44,477.24
ITEM0009207139,ORD0009207,PROD0140,3,1547.37,0.15,1315.26,3945.78,1373.85
ITEM0009208032,ORD0009208,PROD0033,4,1743.14,0.05,1655.98,6623.92,2740.72
ITEM0009209037,ORD0009209,PROD0038,3,260.52,0.05,247.49,742.47,496.05
ITEM0009210101,ORD0009210,PROD0102,4,1324.98,0.15,1126.23,4504.92,2287.64
ITEM0009210088,ORD0009210,PROD0089,3,865.65,0.15,735.8,2207.4,1014.33
ITEM0009211064,ORD0009211,PROD0065,3,412.32,0.0,412.32,1236.96,455.34
ITEM0009212075,ORD0009212,PROD0076,2,981.83,0.1,883.65,1767.3,1329.82
ITEM0009212094,ORD0009212,PROD0095,2,1855.24,0.1,1669.72,3339.44,1154.82
ITEM0009212078,ORD0009212,PROD0079,4,224.63,0.1,202.17,808.68,725.52
ITEM0009213144,ORD0009213,PROD0145,5,1192.33,0.15,1013.48,5067.4,2465.05
ITEM0009213051,ORD0009213,PROD0052,5,647.34,0.15,550.24,2751.2,1502.5
ITEM0009213090,ORD0009213,PROD0091,5,1170.84,0.15,995.21,4976.05,3778.75
ITEM0009214114,ORD0009214,PROD0115,2,1436.45,0.0,1436.45,2872.9,990.08
ITEM0009215026,ORD0009215,PROD0027,4,2013.38,0.15,1711.37,6845.48,2559.52
ITEM0009215141,ORD0009215,PROD0142,4,1191.56,0.15,1012.83,4051.32,1732.08
ITEM0009216057,ORD0009216,PROD0058,4,483.17,0.0,483.17,1932.68,1128.76
ITEM0009216097,ORD0009216,PROD0098,4,2065.19,0.0,2065.19,8260.76,3192.4
ITEM0009216073,ORD0009216,PROD0074,5,258.99,0.0,258.99,1294.95,408.6
ITEM0009217108,ORD0009217,PROD0109,2,572.16,0.05,543.55,1087.1,911.42
ITEM0009217046,ORD0009217,PROD0047,3,1473.13,0.05,1399.47,4198.41,2010.15
ITEM0009217039,ORD0009217,PROD0040,4,80.55,0.05,76.52,306.08,100.84
ITEM0009218019,ORD0009218,PROD0020,4,1807.57,0.0,1807.57,7230.28,2477.2
ITEM0009219106,ORD0009219,PROD0107,5,1192.74,0.05,1133.1,5665.5,2983.65
ITEM0009219000,ORD0009219,PROD0001,1,199.5,0.05,189.52,189.52,127.91
ITEM0009219001,ORD0009219,PROD0002,4,765.17,0.05,726.91,2907.64,1960.2
ITEM0009219053,ORD0009219,PROD0054,1,799.83,0.05,759.84,759.84,630.31
ITEM0009220021,ORD0009220,PROD0022,4,34.48,0.05,32.76,131.04,93.56
ITEM0009221013,ORD0009221,PROD0014,3,98.63,0.0,98.63,295.89,148.83
ITEM0009221067,ORD0009221,PROD0068,1,1822.5,0.0,1822.5,1822.5,599.61
ITEM0009221035,ORD0009221,PROD0036,5,66.81,0.0,66.81,334.05,129.25
ITEM0009221025,ORD0009221,PROD0026,1,1472.3,0.0,1472.3,1472.3,588.87
ITEM0009222055,ORD0009222,PROD0056,2,63.12,0.05,59.96,119.92,55.32
ITEM0009222108,ORD0009222,PROD0109,5,572.16,0.05,543.55,2717.75,2278.55
ITEM0009222022,ORD0009222,PROD0023,1,1990.64,0.05,1891.11,1891.11,639.49
ITEM0009223055,ORD0009223,PROD0056,1,63.12,0.0,63.12,63.12,27.66
ITEM0009224067,ORD0009224,PROD0068,2,1822.5,0.0,1822.5,3645.0,1199.22
