order_id,customer_id,order_date,status,payment_method,discount_pct,shipping_cost
ORD0008855,CUST01845,2024-08-27,Delivered,Wallet,0.05,4.04
ORD0008856,CUST01628,2024-06-01,Delivered,PayPal,0.2,12.57
ORD0008857,CUST00309,2023-05-19,Delivered,Wallet,0.0,13.92
ORD0008858,CUST01654,2024-05-08,Delivered,UPI,0.2,7.12
ORD0008859,CUST01502,2024-10-04,Returned,Credit Card,0.0,10.28
ORD0008860,CUST01975,2023-10-12,Returned,Debit Card,0.05,4.53
ORD0008861,CUST01700,2024-09-17,Delivered,Net Banking,0.0,5.48
ORD0008862,CUST00361,2024-10-30,Delivered,Debit Card,0.05,4.87
ORD0008863,CUST00478,2023-06-24,Delivered,Credit Card,0.0,14.07
ORD0008864,CUST00975,2024-07-30,Delivered,PayPal,0.0,9.0
ORD0008865,CUST01188,2024-02-17,Delivered,PayPal,0.0,9.04
ORD0008866,CUST01491,2023-08-26,Delivered,Wallet,0.0,0.05
ORD0008867,CUST00179,2024-11-12,Delivered,UPI,0.0,2.13
ORD0008868,CUST01512,2024-05-12,Delivered,UPI,0.15,0.15
ORD0008869,CUST01728,2022-09-27,Delivered,UPI,0.05,0.75
ORD0008870,CUST00245,2023-04-30,Delivered,UPI,0.1,10.79
ORD0008871,CUST01587,2024-10-06,Delivered,Wallet,0.2,8.37
ORD0008872,CUST01103,2024-12-10,Delivered,Net Banking,0.1,3.99
ORD0008873,CUST01410,2024-11-13,Delivered,Net Banking,0.05,4.41
ORD0008874,CUST01357,2024-10-29,Delivered,UPI,0.0,11.51
ORD0008875,CUST01115,2024-08-19,Delivered,Net Banking,0.0,14.26
ORD0008876,CUST01183,2023-05-03,Delivered,Net Banking,0.0,1.76
ORD0008877,CUST01508,2023-01-17,Delivered,Wallet,0.0,3.18
ORD0008878,CUST01713,2022-06-08,Delivered,Net Banking,0.1,9.78
ORD0008879,CUST01471,2024-10-10,Delivered,PayPal,0.0,1.29
ORD0008880,CUST00448,2023-03-30,Delivered,Debit Card,0.05,10.84
ORD0008881,CUST01374,2024-04-18,Delivered,Credit Card,0.05,10.96
ORD0008882,CUST01438,2024-08-20,Processing,Debit Card,0.0,12.59
ORD0008883,CUST01845,2024-03-13,Delivered,Debit Card,0.2,9.58
ORD0008884,CUST01716,2024-09-16,Delivered,PayPal,0.0,10.85
ORD0008885,CUST00139,2023-06-12,Delivered,Credit Card,0.05,3.66
ORD0008886,CUST01081,2024-12-25,Delivered,Debit Card,0.0,2.75
ORD0008887,CUST01855,2023-12-06,Delivered,PayPal,0.05,14.29
ORD0008888,CUST01820,2024-11-14,Delivered,Net Banking,0.2,8.34
ORD0008889,CUST00981,2023-05-01,Delivered,Net Banking,0.05,6.7
ORD0008890,CUST01962,2024-10-04,Delivered,Credit Card,0.0,13.52
ORD0008891,CUST00123,2024-11-14,Delivered,Wallet,0.05,9.75
ORD0008892,CUST01139,2023-08-02,Delivered,Wallet,0.1,1.29
ORD0008893,CUST01514,2024-07-15,Delivered,Wallet,0.0,14.42
ORD0008894,CUST00236,2023-05-21,Delivered,Wallet,0.0,7.45
ORD0008895,CUST01905,2022-03-08,Delivered,Net Banking,0.2,2.75
ORD0008896,CUST00398,2024-12-28,Delivered,PayPal,0.05,11.1
ORD0008897,CUST00823,2024-10-19,Delivered,Net Banking,0.05,5.11
ORD0008898,CUST01032,2024-09-05,Delivered,Credit Card,0.05,10.44
ORD0008899,CUST01199,2024-02-28,Delivered,Net Banking,0.15,1.99
ORD0008900,CUST01956,2024-06-07,Cancelled,Wallet,0.1,1.63
ORD0008901,CUST00808,2022-10-28,Delivered,Net Banking,0.0,6.76
ORD0008902,CUST00837,2023-10-27,Returned,UPI,0.1,10.55
ORD0008903,CUST00678,2024-12-06,Delivered,Wallet,0.0,13.02
ORD0008904,CUST00453,2022-11-11,Returned,UPI,0.15,11.44
ORD0008905,CUST00343,2024-07-13,Delivered,Net Banking,0.1,11.38
ORD0008906,CUST01944,2024-09-06,Delivered,UPI,0.0,9.67
ORD0008907,CUST01787,2023-02-23,Delivered,UPI,0.0,6.35
ORD0008908,CUST00213,2024-05-15,Delivered,Debit Card,0.1,14.56
ORD0008909,CUST00795,2023-06-28,Delivered,UPI,0.1,13.52
ORD0008910,CUST00858,2023-03-17,Delivered,Net Banking,0.0,4.8
ORD0008911,CUST01238,2023-09-14,Delivered,UPI,0.2,9.01
ORD0008912,CUST00800,2024-11-03,Returned,Net Banking,0.05,11.4
ORD0008913,CUST01673,2023-11-26,Delivered,UPI,0.05,2.24
ORD0008914,CUST01491,2024-05-16,Delivered,PayPal,0.0,9.21
ORD0008915,CUST01600,2024-05-23,Delivered,Debit Card,0.05,11.77
ORD0008916,CUST01283,2024-08-02,Returned,Credit Card,0.0,3.53
ORD0008917,CUST01764,2022-10-09,Delivered,Net Banking,0.0,12.57
ORD0008918,CUST01798,2024-10-15,Delivered,UPI,0.15,11.92
ORD0008919,CUST00140,2024-07-31,Cancelled,Debit Card,0.0,3.16
ORD0008920,CUST00183,2022-11-13,Returned,Wallet,0.1,3.49
ORD0008921,CUST01200,2024-06-15,Delivered,PayPal,0.0,0.8
ORD0008922,CUST01117,2023-12-20,Returned,Wallet,0.2,3.53
ORD0008923,CUST00963,2024-12-17,Delivered,Credit Card,0.1,1.47
ORD0008924,CUST00558,2023-06-09,Delivered,PayPal,0.2,8.93
ORD0008925,CUST00967,2022-11-22,Delivered,UPI,0.0,10.71
ORD0008926,CUST00235,2024-12-17,Returned,Wallet,0.0,13.67
ORD0008927,CUST01470,2023-02-22,Delivered,PayPal,0.0,10.16
ORD0008928,CUST01494,2024-09-04,Delivered,Debit Card,0.0,14.49
ORD0008929,CUST01939,2023-07-22,Delivered,UPI,0.0,9.6
ORD0008930,CUST00413,2023-09-06,Returned,PayPal,0.0,9.66
ORD0008931,CUST01747,2024-04-10,Delivered,Net Banking,0.2,5.81
ORD0008932,CUST01204,2024-10-26,Processing,Debit Card,0.05,7.46
ORD0008933,CUST01397,2024-12-27,Delivered,Net Banking,0.05,5.57
ORD0008934,CUST00549,2024-06-09,Delivered,Debit Card,0.0,9.56
ORD0008935,CUST01233,2024-07-19,Delivered,Wallet,0.0,5.66
ORD0008936,CUST01557,2024-08-10,Delivered,Net Banking,0.05,0.84
ORD0008937,CUST01272,2024-12-13,Delivered,PayPal,0.05,7.68
ORD0008938,CUST00440,2024-01-27,Delivered,Net Banking,0.0,14.77
ORD0008939,CUST01865,2023-11-01,Delivered,PayPal,0.1,5.92
ORD0008940,CUST01257,2022-10-30,Returned,UPI,0.0,9.72
ORD0008941,CUST00362,2024-05-29,Delivered,UPI,0.0,11.67
ORD0008942,CUST01649,2023-11-06,Delivered,PayPal,0.15,4.79
ORD0008943,CUST00741,2022-08-16,Delivered,Credit Card,0.05,9.85
ORD0008944,CUST01345,2024-11-24,Processing,Debit Card,0.05,1.33
ORD0008945,CUST00502,2024-10-24,Delivered,Debit Card,0.05,2.74
ORD0008946,CUST00696,2024-12-12,Processing,Credit Card,0.05,4.46
ORD0008947,CUST00050,2024-11-20,Delivered,Credit Card,0.0,5.78
ORD0008948,CUST00374,2023-03-09,Delivered,UPI,0.0,0.36
ORD0008949,CUST01392,2023-11-16,Delivered,Wallet,0.1,12.51
ORD0008950,CUST01825,2024-03-21,Delivered,Net Banking,0.05,4.33
ORD0008951,CUST00547,2023-10-10,Delivered,Credit Card,0.05,4.27
ORD0008952,CUST00491,2023-01-20,Delivered,Credit Card,0.0,10.44
ORD0008953,CUST00617,2024-02-25,Processing,Debit Card,0.15,8.73
ORD0008954,CUST01643,2023-10-31,Delivered,Debit Card,0.0,9.14
ORD0008955,CUST00295,2023-10-30,Returned,Wallet,0.2,0.84
ORD0008956,CUST00361,2024-10-30,Delivered,Debit Card,0.15,1.96
ORD0008957,CUST00105,2024-12-05,Returned,Wallet,0.05,14.42
ORD0008958,CUST01383,2024-11-15,Delivered,UPI,0.0,12.35
ORD0008959,CUST00435,2024-09-08,Delivered,PayPal,0.2,13.3
ORD0008960,CUST01736,2023-08-24,Delivered,Net Banking,0.0,12.46
ORD0008961,CUST00764,2024-12-02,Delivered,PayPal,0.15,5.82
ORD0008962,CUST00738,2023-11-21,Delivered,Wallet,0.0,6.45
ORD0008963,CUST00811,2022-06-30,Returned,PayPal,0.1,2.02
ORD0008964,CUST00838,2023-07-10,Delivered,UPI,0.0,0.41
ORD0008965,CUST01598,2024-07-09,Cancelled,UPI,0.05,3.43
ORD0008966,CUST00428,2024-03-02,Delivered,Net Banking,0.0,2.22
ORD0008967,CUST00982,2024-05-02,Delivered,PayPal,0.05,13.85
ORD0008968,CUST01768,2024-12-29,Returned,PayPal,0.1,1.79
ORD0008969,CUST00840,2024-08-06,Cancelled,Credit Card,0.05,9.22
ORD0008970,CUST01120,2023-10-29,Delivered,Net Banking,0.0,14.27
ORD0008971,CUST00329,2024-09-06,Delivered,Credit Card,0.15,13.13
ORD0008972,CUST01114,2023-12-20,Cancelled,Debit Card,0.0,5.12
ORD0008973,CUST00674,2024-11-23,Delivered,Net Banking,0.1,12.09
ORD0008974,CUST01193,2023-07-27,Delivered,PayPal,0.1,2.71
ORD0008975,CUST01477,2023-10-14,Delivered,PayPal,0.0,9.56
ORD0008976,CUST01106,2024-12-15,Delivered,Debit Card,0.1,11.84
ORD0008977,CUST00329,2024-02-11,Delivered,Debit Card,0.15,14.49
ORD0008978,CUST00257,2023-05-10,Delivered,UPI,0.05,1.55
ORD0008979,CUST00770,2024-06-21,Delivered,UPI,0.05,10.27
ORD0008980,CUST00961,2024-06-22,Delivered,Wallet,0.0,11.41
ORD0008981,CUST01691,2024-11-07,Delivered,Wallet,0.1,0.83
ORD0008982,CUST01868,2024-11-25,Delivered,PayPal,0.0,11.43
ORD0008983,CUST01014,2024-12-12,Returned,UPI,0.05,4.15
ORD0008984,CUST01906,2024-03-07,Delivered,Wallet,0.1,13.75
ORD0008985,CUST00431,2024-12-16,Delivered,PayPal,0.0,11.41
ORD0008986,CUST00425,2024-01-31,Delivered,Wallet,0.05,8.31
ORD0008987,CUST00323,2024-08-05,Delivered,PayPal,0.0,0.7
ORD0008988,CUST01240,2024-11-04,Delivered,UPI,0.05,10.38
ORD0008989,CUST00354,2024-05-07,Delivered,Wallet,0.05,4.33
ORD0008990,CUST00442,2023-12-04,Delivered,Net Banking,0.0,0.72
ORD0008991,CUST01320,2024-02-18,Delivered,Wallet,0.05,13.99
ORD0008992,CUST00407,2024-10-22,Delivered,PayPal,0.2,11.21
ORD0008993,CUST00685,2024-11-20,Delivered,PayPal,0.1,10.39
ORD0008994,CUST00381,2024-12-27,Processing,Wallet,0.0,12.68
ORD0008995,CUST01772,2024-12-05,Cancelled,Wallet,0.0,8.27
ORD0008996,CUST00360,2024-06-01,Delivered,Wallet,0.0,2.86
ORD0008997,CUST01180,2022-11-28,Returned,UPI,0.05,5.44
ORD0008998,CUST00303,2024-12-09,Processing,Credit Card,0.05,10.48
ORD0008999,CUST00993,2024-11-09,Processing,Wallet,0.0,9.4
ORD0009000,CUST00170,2023-12-26,Returned,Wallet,0.05,11.14
ORD0009001,CUST01754,2024-12-16,Delivered,Net Banking,0.05,9.5
ORD0009002,CUST01457,2022-12-31,Delivered,Debit Card,0.0,7.43
ORD0009003,CUST01872,2024-07-19,Delivered,Wallet,0.05,6.58
ORD0009004,CUST00880,2022-12-10,Delivered,PayPal,0.1,10.12
ORD0009005,CUST01358,2023-04-10,Delivered,PayPal,0.0,4.15
ORD0009006,CUST01968,2022-08-21,Delivered,UPI,0.1,0.41
ORD0009007,CUST00503,2024-09-20,Cancelled,Wallet,0.15,5.2
ORD0009008,CUST00942,2024-10-03,Delivered,Wallet,0.0,14.71
ORD0009009,CUST01996,2024-04-05,Delivered,Net Banking,0.2,5.44
ORD0009010,CUST01423,2023-09-14,Delivered,UPI,0.0,12.58
ORD0009011,CUST01215,2022-05-31,Delivered,Wallet,0.05,1.11
ORD0009012,CUST01278,2023-08-13,Delivered,Debit Card,0.0,11.69
ORD0009013,CUST00811,2022-09-11,Delivered,Credit Card,0.05,8.78
ORD0009014,CUST00474,2023-04-05,Delivered,Net Banking,0.0,1.32
ORD0009015,CUST00834,2022-05-23,Delivered,Net Banking,0.1,0.0
ORD0009016,CUST01058,2024-02-29,Cancelled,PayPal,0.1,5.31
ORD0009017,CUST01622,2024-11-09,Delivered,PayPal,0.1,4.57
ORD0009018,CUST01273,2024-03-22,Delivered,UPI,0.05,12.86
ORD0009019,CUST00284,2024-08-24,Cancelled,Credit Card,0.05,8.77
ORD0009020,CUST01394,2024-07-28,Delivered,Credit Card,0.05,12.43
ORD0009021,CUST01994,2024-11-17,Delivered,Credit Card,0.1,7.38
ORD0009022,CUST00257,2024-01-09,Delivered,Net Banking,0.15,9.77
ORD0009023,CUST00966,2023-12-09,Delivered,Wallet,0.0,9.18
ORD0009024,CUST01362,2023-05-27,Delivered,Net Banking,0.0,11.66
ORD0009025,CUST01106,2024-11-21,Processing,Net Banking,0.1,11.8
ORD0009026,CUST01363,2023-11-25,Cancelled,Net Banking,0.0,11.83
ORD0009027,CUST00043,2024-12-03,Returned,Debit Card,0.05,12.72
ORD0009028,CUST01566,2024-04-08,Cancelled,PayPal,0.2,0.42
ORD0009029,CUST00925,2024-12-23,Delivered,Credit Card,0.2,12.0
ORD0009030,CUST00304,2023-12-09,Delivered,Wallet,0.0,9.24
ORD0009031,CUST01742,2024-01-17,Delivered,Net Banking,0.05,10.9
ORD0009032,CUST00337,2023-10-06,Returned,Credit Card,0.0,13.52
ORD0009033,CUST00088,2023-12-18,Delivered,Debit Card,0.0,8.79
ORD0009034,CUST00495,2024-12-18,Delivered,UPI,0.15,11.58
ORD0009035,CUST01653,2024-06-09,Delivered,Net Banking,0.05,13.7
ORD0009036,CUST01640,2023-05-10,Delivered,UPI,0.15,5.44
ORD0009037,CUST01558,2024-08-21,Processing,Credit Card,0.0,0.08
ORD0009038,CUST01501,2024-07-11,Delivered,Net Banking,0.0,6.19
ORD0009039,CUST01806,2023-03-07,Delivered,Net Banking,0.05,4.64
ORD0009040,CUST00353,2024-12-04,Delivered,Credit Card,0.15,3.44
ORD0009041,CUST00742,2024-08-04,Delivered,Debit Card,0.0,7.42
ORD0009042,CUST01003,2024-04-30,Delivered,Debit Card,0.1,7.45
ORD0009043,CUST01457,2023-01-13,Delivered,PayPal,0.1,13.02
ORD0009044,CUST00317,2023-01-19,Delivered,Debit Card,0.1,12.95
ORD0009045,CUST01701,2024-08-20,Delivered,Credit Card,0.0,5.0
ORD0009046,CUST01745,2024-05-25,Delivered,Wallet,0.0,10.61
ORD0009047,CUST00150,2024-10-08,Delivered,Debit Card,0.1,4.42
ORD0009048,CUST01175,2023-07-17,Delivered,UPI,0.05,10.78
ORD0009049,CUST00397,2024-05-12,Cancelled,Debit Card,0.0,6.92
ORD0009050,CUST00595,2024-11-13,Delivered,Debit Card,0.1,12.4
ORD0009051,CUST01537,2023-03-29,Returned,Credit Card,0.1,11.82
ORD0009052,CUST00223,2024-08-23,Delivered,Debit Card,0.05,2.13
ORD0009053,CUST00691,2024-07-15,Returned,Credit Card,0.05,7.94
ORD0009054,CUST00605,2024-01-05,Delivered,PayPal,0.15,8.57
ORD0009055,CUST01626,2024-10-21,Delivered,PayPal,0.1,8.41
ORD0009056,CUST00236,2023-03-24,Processing,PayPal,0.05,13.72
ORD0009057,CUST00668,2024-08-05,Cancelled,Credit Card,0.0,14.54
ORD0009058,CUST00429,2024-02-21,Delivered,Debit Card,0.0,4.96
ORD0009059,CUST01854,2024-03-17,Delivered,Wallet,0.1,6.34
ORD0009060,CUST00102,2024-08-25,Delivered,Debit Card,0.1,3.06
ORD0009061,CUST00919,2024-09-19,Delivered,Wallet,0.15,5.74
ORD0009062,CUST00508,2024-09-16,Delivered,PayPal,0.2,5.46
ORD0009063,CUST00434,2023-11-04,Delivered,Credit Card,0.0,12.85
ORD0009064,CUST00333,2024-03-15,Delivered,UPI,0.05,13.97
ORD0009065,CUST00257,2024-11-27,Delivered,Debit Card,0.05,14.45
ORD0009066,CUST01264,2022-09-09,Delivered,Wallet,0.0,10.83
ORD0009067,CUST00696,2024-03-31,Delivered,PayPal,0.1,11.16
ORD0009068,CUST01525,2024-07-03,Delivered,PayPal,0.0,12.95
ORD0009069,CUST01187,2024-12-26,Delivered,PayPal,0.15,0.15
ORD0009070,CUST00676,2023-11-27,Delivered,Wallet,0.0,14.63
ORD0009071,CUST00981,2023-03-31,Delivered,UPI,0.05,0.83
ORD0009072,CUST01598,2024-11-26,Delivered,Credit Card,0.1,12.77
ORD0009073,CUST00130,2024-03-20,Returned,UPI,0.0,5.14
ORD0009074,CUST01525,2024-07-11,Delivered,PayPal,0.1,2.33
ORD0009075,CUST00461,2023-05-23,Delivered,Net Banking,0.0,7.35
ORD0009076,CUST00380,2024-09-16,Delivered,Wallet,0.15,11.38
ORD0009077,CUST01763,2024-07-12,Returned,Debit Card,0.05,7.79
ORD0009078,CUST01449,2024-11-15,Cancelled,Wallet,0.1,14.35
ORD0009079,CUST00310,2024-06-12,Delivered,Debit Card,0.1,5.78
ORD0009080,CUST00179,2024-06-11,Delivered,Debit Card,0.0,4.88
ORD0009081,CUST00982,2022-11-07,Delivered,UPI,0.0,9.83
ORD0009082,CUST00235,2024-11-16,Delivered,UPI,0.2,10.97
ORD0009083,CUST00677,2023-11-23,Delivered,Net Banking,0.05,2.26
ORD0009084,CUST00017,2024-06-12,Delivered,Debit Card,0.05,10.84
ORD0009085,CUST00363,2024-10-10,Returned,Debit Card,0.0,7.12
ORD0009086,CUST01409,2024-07-13,Delivered,UPI,0.05,9.21
ORD0009087,CUST01486,2024-08-21,Delivered,UPI,0.05,7.26
ORD0009088,CUST01459,2023-10-26,Delivered,PayPal,0.15,10.47
ORD0009089,CUST00695,2024-07-06,Delivered,PayPal,0.0,2.94
ORD0009090,CUST00536,2024-08-13,Delivered,UPI,0.0,12.79
ORD0009091,CUST00515,2024-08-01,Delivered,Wallet,0.0,4.66
ORD0009092,CUST00904,2024-02-19,Delivered,Credit Card,0.05,13.14
ORD0009093,CUST00833,2023-02-23,Delivered,Wallet,0.15,4.56
ORD0009094,CUST00973,2022-10-27,Returned,Credit Card,0.1,3.85
ORD0009095,CUST01311,2024-04-28,Cancelled,UPI,0.05,7.2
ORD0009096,CUST00257,2024-09-15,Delivered,UPI,0.15,2.5
ORD0009097,CUST00132,2022-11-07,Delivered,Wallet,0.0,12.69
ORD0009098,CUST00478,2023-09-04,Delivered,Net Banking,0.05,13.44
ORD0009099,CUST01092,2024-11-22,Delivered,UPI,0.1,0.33
ORD0009100,CUST01446,2024-03-08,Delivered,UPI,0.05,0.39
ORD0009101,CUST00423,2023-08-31,Delivered,Wallet,0.0,9.97
ORD0009102,CUST00028,2024-12-05,Delivered,PayPal,0.05,2.34
ORD0009103,CUST01757,2024-05-22,Delivered,PayPal,0.05,1.83
ORD0009104,CUST01499,2024-10-28,Cancelled,Wallet,0.0,7.47
ORD0009105,CUST00786,2023-06-26,Returned,PayPal,0.1,3.2
ORD0009106,CUST01281,2023-04-21,Delivered,Credit Card,0.05,8.9
ORD0009107,CUST00572,2024-08-12,Delivered,Debit Card,0.0,13.64
ORD0009108,CUST01625,2024-06-30,Delivered,Net Banking,0.0,9.3
ORD0009109,CUST01635,2024-10-17,Delivered,Wallet,0.1,4.95
ORD0009110,CUST01144,2024-03-28,Returned,Net Banking,0.05,5.83
ORD0009111,CUST00200,2023-10-30,Delivered,Credit Card,0.1,5.17
ORD0009112,CUST00666,2022-12-22,Delivered,Wallet,0.05,6.32
ORD0009113,CUST00715,2023-10-09,Delivered,UPI,0.0,0.31
ORD0009114,CUST00020,2024-09-12,Delivered,Credit Card,0.05,6.69
ORD0009115,CUST00826,2024-05-05,Delivered,Wallet,0.1,14.89
ORD0009116,CUST00211,2024-06-19,Delivered,Credit Card,0.0,8.29
ORD0009117,CUST01877,2024-12-15,Delivered,PayPal,0.15,1.97
ORD0009118,CUST00517,2024-12-18,Processing,PayPal,0.0,4.87
ORD0009119,CUST00318,2024-07-19,Delivered,Debit Card,0.1,10.29
ORD0009120,CUST01912,2023-05-13,Processing,Wallet,0.05,10.99
ORD0009121,CUST00378,2023-08-31,Delivered,Debit Card,0.0,1.64
ORD0009122,CUST00653,2024-12-03,Delivered,Credit Card,0.05,12.2
ORD0009123,CUST00684,2024-10-10,Returned,Credit Card,0.0,12.13
ORD0009124,CUST01435,2023-10-21,Delivered,UPI,0.1,8.53
ORD0009125,CUST01275,2024-07-08,Delivered,Wallet,0.0,6.98
ORD0009126,CUST01991,2024-11-13,Delivered,Debit Card,0.15,5.5
ORD0009127,CUST00981,2024-04-17,Delivered,Credit Card,0.15,7.79
ORD0009128,CUST01217,2024-04-27,Delivered,Wallet,0.05,13.72
ORD0009129,CUST01826,2024-09-26,Delivered,PayPal,0.05,5.13
ORD0009130,CUST00959,2022-08-27,Delivered,PayPal,0.0,4.68
ORD0009131,CUST01733,2024-04-26,Delivered,Credit Card,0.05,14.48
ORD0009132,CUST01099,2024-07-17,Delivered,Debit Card,0.0,9.07
ORD0009133,CUST00809,2023-04-15,Delivered,UPI,0.0,7.81
ORD0009134,CUST00919,2023-05-03,Cancelled,Net Banking,0.0,11.31
ORD0009135,CUST00046,2024-10-07,Delivered,Credit Card,0.0,1.69
ORD0009136,CUST01909,2024-11-30,Delivered,UPI,0.0,7.7
ORD0009137,CUST01324,2024-12-09,Returned,UPI,0.0,5.97
ORD0009138,CUST00788,2023-12-22,Delivered,UPI,0.2,0.55
ORD0009139,CUST01713,2023-10-15,Delivered,UPI,0.05,6.3
ORD0009140,CUST01915,2024-12-01,Delivered,Net Banking,0.0,11.16
ORD0009141,CUST00192,2024-08-16,Delivered,Debit Card,0.1,6.95
ORD0009142,CUST01132,2024-02-12,Delivered,UPI,0.15,8.33
ORD0009143,CUST01669,2024-09-12,Delivered,Debit Card,0.0,12.64
ORD0009144,CUST01608,2024-08-29,Delivered,Credit Card,0.1,12.74
ORD0009145,CUST01620,2022-11-17,Delivered,Debit Card,0.0,1.08
ORD0009146,CUST00940,2024-01-06,Delivered,Debit Card,0.1,3.37
ORD0009147,CUST00905,2023-09-09,Delivered,Wallet,0.0,12.47
ORD0009148,CUST00314,2023-06-30,Cancelled,UPI,0.05,5.0
ORD0009149,CUST00996,2023-01-27,Delivered,Credit Card,0.05,5.28
ORD0009150,CUST01407,2024-10-05,Delivered,Wallet,0.1,10.91
ORD0009151,CUST00848,2023-06-21,Delivered,Wallet,0.05,12.52
ORD0009152,CUST01242,2024-08-10,Delivered,PayPal,0.0,8.6
ORD0009153,CUST00937,2023-09-05,Delivered,Debit Card,0.0,5.59
ORD0009154,CUST01001,2024-12-27,Delivered,Credit Card,0.05,6.95
ORD0009155,CUST01878,2024-12-23,Delivered,Wallet,0.05,0.97
ORD0009156,CUST00297,2024-05-09,Delivered,Net Banking,0.0,13.69
ORD0009157,CUST00824,2023-12-28,Returned,UPI,0.05,12.24
ORD0009158,CUST01175,2023-01-29,Delivered,Net Banking,0.2,11.43
ORD0009159,CUST00325,2024-08-27,Delivered,Credit Card,0.2,5.25
ORD0009160,CUST00703,2024-04-23,Delivered,Credit Card,0.05,8.68
ORD0009161,CUST01186,2024-08-12,Delivered,Wallet,0.0,4.59
ORD0009162,CUST01881,2022-10-01,Returned,UPI,0.15,8.13
ORD0009163,CUST00935,2024-10-21,Delivered,Debit Card,0.05,14.63
ORD0009164,CUST00181,2023-04-20,Delivered,UPI,0.05,1.74
ORD0009165,CUST01815,2024-09-18,Delivered,Net Banking,0.1,6.89
ORD0009166,CUST01093,2024-06-17,Processing,Net Banking,0.05,7.35
ORD0009167,CUST01819,2024-05-07,Delivered,UPI,0.0,13.96
ORD0009168,CUST01967,2023-10-19,Delivered,Credit Card,0.05,8.16
ORD0009169,CUST00454,2024-10-11,Cancelled,Debit Card,0.0,7.37
ORD0009170,CUST00199,2024-03-17,Delivered,PayPal,0.0,14.72
ORD0009171,CUST00780,2024-11-02,Delivered,Wallet,0.0,14.67
ORD0009172,CUST00421,2023-10-09,Delivered,Debit Card,0.05,5.77
ORD0009173,CUST01789,2024-01-07,Delivered,Debit Card,0.0,1.22
ORD0009174,CUST00959,2022-01-31,Delivered,Wallet,0.0,3.54
ORD0009175,CUST00822,2023-08-10,Delivered,Credit Card,0.05,9.09
ORD0009176,CUST00175,2024-12-28,Delivered,Net Banking,0.1,14.19
ORD0009177,CUST01554,2024-10-10,Delivered,PayPal,0.05,8.57
ORD0009178,CUST01536,2024-02-05,Returned,Debit Card,0.05,6.88
ORD0009179,CUST01805,2023-10-30,Delivered,UPI,0.05,2.58
ORD0009180,CUST01486,2024-11-30,Delivered,Wallet,0.05,8.06
ORD0009181,CUST01388,2023-11-23,Delivered,UPI,0.05,4.3
ORD0009182,CUST00510,2024-08-05,Cancelled,PayPal,0.1,6.52
ORD0009183,CUST00396,2023-11-01,Delivered,Wallet,0.05,1.4
ORD0009184,CUST01421,2023-07-14,Delivered,UPI,0.05,13.56
ORD0009185,CUST00726,2024-09-29,Delivered,Credit Card,0.1,9.62
ORD0009186,CUST01895,2023-12-24,Delivered,Debit Card,0.0,9.45
ORD0009187,CUST00785,2024-12-10,Delivered,Credit Card,0.0,7.26
ORD0009188,CUST00369,2022-11-21,Delivered,Wallet,0.05,13.12
ORD0009189,CUST01684,2024-11-29,Delivered,Net Banking,0.05,9.73
ORD0009190,CUST00815,2024-12-16,Delivered,Net Banking,0.1,6.92
ORD0009191,CUST01130,2024-01-05,Returned,UPI,0.05,5.22
ORD0009192,CUST00040,2024-11-06,Delivered,UPI,0.1,14.58
ORD0009193,CUST01796,2024-09-25,Delivered,Credit Card,0.05,3.22
ORD0009194,CUST01956,2023-09-01,Cancelled,Debit Card,0.05,10.87
ORD0009195,CUST01232,2022-03-25,Returned,Net Banking,0.1,9.49
ORD0009196,CUST01269,2024-01-26,Cancelled,Net Banking,0.0,13.77
ORD0009197,CUST00707,2023-10-06,Delivered,Wallet,0.05,13.45
ORD0009198,CUST00536,2024-09-25,Delivered,UPI,0.0,14.03
ORD0009199,CUST01039,2024-09-02,Delivered,Credit Card,0.0,13.82
ORD0009200,CUST00021,2024-07-16,Delivered,Net Banking,0.1,1.18
ORD0009201,CUST01348,2024-04-12,Delivered,UPI,0.15,4.23
ORD0009202,CUST01450,2023-01-06,Delivered,Debit Card,0.15,8.56
ORD0009203,CUST01037,2022-06-05,Delivered,Debit Card,0.0,13.09
ORD0009204,CUST01197,2024-09-19,Delivered,PayPal,0.0,11.47
ORD0009205,CUST01811,2024-08-21,Delivered,Net Banking,0.1,12.39
ORD0009206,CUST00040,2024-11-15,Delivered,Net Banking,0.0,14.14
ORD0009207,CUST00172,2024-02-22,Delivered,Wallet,0.15,10.46
ORD0009208,CUST01031,2022-08-26,Delivered,Credit Card,0.05,13.13
ORD0009209,CUST00993,2024-10-10,Delivered,UPI,0.05,8.1
ORD0009210,CUST00222,2024-09-22,Delivered,Credit Card,0.15,0.28
ORD0009211,CUST01288,2024-11-12,Delivered,Wallet,0.0,13.94
ORD0009212,CUST01750,2023-04-13,Delivered,Net Banking,0.1,1.23
ORD0009213,CUST00290,2023-11-28,Delivered,Debit Card,0.15,7.89
ORD0009214,CUST00765,2024-10-10,Delivered,UPI,0.0,0.99
ORD0009215,CUST01760,2024-10-20,Cancelled,UPI,0.15,9.06
ORD0009216,CUST01336,2024-03-19,Delivered,Credit Card,0.0,7.6
ORD0009217,CUST00832,2022-12-15,Delivered,Credit Card,0.05,8.49
ORD0009218,CUST00260,2024-10-15,Delivered,Wallet,0.0,10.87
ORD0009219,CUST01535,2024-11-08,Cancelled,Net Banking,0.05,13.53
